Video ID,Original URL,Description,Total Comments,Tags
"7507956049123609872","https://www.tiktok.com/@lancome_vietnam/video/7507956049123609872","[DUY NHẤT 24-25.05] SALE LƯƠNG VỀ - GIÚP PHỤC HỒI DA TỐI ƯU CÙNG SERUM GÉNIFIQUE ULTIMATE","1",""
"7507221538366590215","https://www.tiktok.com/@lancome_vietnam/video/7507221538366590215","","0",""
"7507220479443242247","https://www.tiktok.com/@lancome_vietnam/video/7507220479443242247","","0",""
"7507221073486761224","https://www.tiktok.com/@lancome_vietnam/video/7507221073486761224","","0",""
"7507219865611160840","https://www.tiktok.com/@lancome_vietnam/video/7507219865611160840","","0",""
"7507538288761212178","https://www.tiktok.com/@lancome_vietnam/video/7507538288761212178","SERUM RETINOL TƯƠI 3 LÕI RENERGIE VỚI SỨC MẠNH TÁI TẠO LÀN DA NHANH GẤP 2 LẦN Lancôme mang đến cuộc cách mạng Retinol với serum tươi 3 lõi RÉNERGIE H.C.F. Triple Serum. Công thức độc đáo kết hợp Retinol tinh khiết, Vitamin C tinh khiết và X-Peptide cho hiệu quả tái sinh da nhanh gấp 2 lần so với Retinol thông thường. Giảm 31% nếp nhăn, tăng 18% độ săn chắc, thu nhỏ lỗ chân lông đến 28%. Công thức Retinol tươi 3 lõi độc đáo cho hiệu quả vượt trội. Tháng 6 này, cùng Lancôme trải nghiệm sự thay đổi kỳ diệu nhé.  #LancomeVietnam #skincare","1","#LancomeVietnam #skincare"
"7507312811169631495","https://www.tiktok.com/@lancome_vietnam/video/7507312811169631495","","0",""
"7507218825729887496","https://www.tiktok.com/@lancome_vietnam/video/7507218825729887496","Biểu tượng mới của La Vie Est Belle - L’Elixir mang đến hương hoa trái cây ngọt ngào, tinh tế, đầy sống động. Đây là một bản tuyên ngôn của người phụ nữ hiện đại tránh khỏi những ràng buộc, làm chủ niềm hạnh phúc của chính mình. Nốt hương hoa mềm mại, quyến rũ cùng thiết kế hình nụ cười biểu tượng dẫn lỗi đến phong thái tự tin đầy nhiệt huyết. #LancomeVietnam #fragrance","3","#LancomeVietnam #fragrance"
"7507192172744297735","https://www.tiktok.com/@lancome_vietnam/video/7507192172744297735","Chăm da khoa học cùng Phương Hà, cô nàng đã có giây phút trải nghiệm tuyệt vời tại cửa hàng Lancome với dịch vụ độc quyền giúp phục hồi tối ưu, da rạng rỡ đầy sức sống. Hãy ghé đến các cửa hàng Lancome để tận hưởng dịch vụ miễn phí này và tham gia cuộc thi review để có cơ hội nhận giải thưởng hấp dẫn từ Lancome.  #LancomeVietnam #skincare","1","#LancomeVietnam #skincare"
"7507191624884030727","https://www.tiktok.com/@lancome_vietnam/video/7507191624884030727","","0",""
"7506812662592883986","https://www.tiktok.com/@lancome_vietnam/video/7506812662592883986","Chỉ 10 phút để làn da tỏa sáng rạng rỡ! Trải nghiệm công nghệ độc quyền giúp tinh chất thẩm thấu sâu, đánh thức làn da tươi trẻ tràn đầy sức sống. Misoa đã đến cửa hàng Lancôme và hoàn toàn bị chinh phục, còn bạn thì sao? Cơ hội ""glow up"" làn da và rinh ngay iPhone 16 Pro khi chia sẻ video trải nghiệm dịch vụ. Đừng bỏ lỡ cơ hội tuyệt vời này! Tham gia ngay! #LancomeVietnam #skincare","2","#LancomeVietnam #skincare"
"7506801019536395527","https://www.tiktok.com/@lancome_vietnam/video/7506801019536395527","Cùng MC Mai Anh trải nghiệm dịch vụ phục hồi da độc quyền tại cửa hàng Lancome. Dịch vụ hiện dành cho tất cả khách hàng ghé thăm cửa hàng Lancome miễn phí, không cần đặt lịch trước. Hãy ghé tận hưởng dịch vụ và tham gia cuộc thi review trải nghiệm trên để có cơ hội dành những giải thưởng bất ngờ.  #LancomeVietnam #skincare","1","#LancomeVietnam #skincare"
"7506428768953650440","https://www.tiktok.com/@lancome_vietnam/video/7506428768953650440","Trả lời @𝒬𝓊𝓎̀𝓃𝒽 ʕ•͡-•ʔ   ĐÓN XEM 20H-22H - chuỗi Skincare Master Class - Chăm da khoẻ đẹp rạng ngời, đón hè rực rỡ cùng Lancome. #lancomevietnam #skincare ","4","#lancomevietnam #skincare"
"7503825249725680914","https://www.tiktok.com/@lancome_vietnam/video/7503825249725680914","CUỘC THI REVIEW TRẢI NGHIỆM DỊCH VỤ ĐỘC QUYỀN PHỤC HỒI DA TẠI CỬA HÀNG LANCÔME DIÊN RA TỪ 19.5 - 15.6 DÀNH CHO TẤT CẢ KHÁCH HÀNG.  Hãy đến ngay cửa hàng Lancôme và trải nghiệm dịch vụ chăm sóc da tối ưu chỉ trong 10 phút! Không chỉ được tận hưởng làn da căng mướt, rạng rỡ tức thì, bạn còn có cơ hội trúng những giải thưởng cực hấp dẫn khi đăng tải video trải nghiệm dịch vụ lên nền tảng mạng xã hội: Giải thưởng hấp dẫn hàng tuần: 💥1 iPhone 16 Pro 128GB 💥10 Serum Génifique Ultimate 30ml - trị giá 3.050k/ giải  Cách thức tham gia: 👉Chia sẻ video trải nghiệm của bạn lên mạng xã hội ở chế độ công khai kèm hashtag #LancomeVietnam #Skincare 👉Gửi link bài đăng về fanpage Lancôme Vietnam bằng cách bình luận hoặc inbox. 📍Danh sách tham gia hợp lệ và trúng giải sẽ được công bố vào mỗi thứ 4 hàng tuần trên fanpage Lancôme Vietnam. Hãy đến với các cửa hàng Lancôme để tham gia chương trình nhé, Lancôme luôn chào đón và hào hứng được nhận bài thi đầy chất lượng từ các bạn.  #LancomeVietnam #skincare","9","#LancomeVietnam #Skincare #LancomeVietnam #skincare"
"7503514927512997127","https://www.tiktok.com/@lancome_vietnam/video/7503514927512997127","[DUY NHẤT 14-15.04] HOT DEAL GIỮA THÁNG - GIÚP PHỤC HỒI DA TỐI ƯU CÙNG SERUM GÉNIFIQUE ULTIMATE","1",""
"7503116504712367361","https://www.tiktok.com/@lancome_vietnam/video/7503116504712367361","","0",""
"7503113303778987265","https://www.tiktok.com/@lancome_vietnam/video/7503113303778987265","Dành tặng mẹ yêu món quà tuyệt vời nhất - nước hoa Lancôme ""La vie est belle"" Hương thơm nồng ấm đậm chất Á Đông hòa quyện cùng tinh tế hương hoa và ngọt ngào trái cây, tạo nên một bản giao hưởng mùi hương độc đáo, khó phai. ""La vie est belle"" không chỉ là nước hoa, mà còn là lời chúc mẹ luôn sống hạnh phúc, tươi đẹp mỗi ngày. Một món quà ý nghĩa thay ngàn lời yêu thương #LancomeVietnam #motherday","1","#LancomeVietnam #motherday"
"7503111980983536913","https://www.tiktok.com/@lancome_vietnam/video/7503111980983536913","","0",""
"7502097819638058258","https://www.tiktok.com/@lancome_vietnam/video/7502097819638058258","Nụ cười của mẹ là ánh sáng diệu kỳ nhất. Lancôme x Anne Guillon, cùng bạn viết nên những khoảnh khắc hạnh phúc, ngập tràn yêu thương. Chúc mừng Ngày của Mẹ! #LancomeVietnam #motherday","1","#LancomeVietnam #motherday"
"7502097287561334023","https://www.tiktok.com/@lancome_vietnam/video/7502097287561334023","Giữa dòng chảy hối hả của cuộc sống, có một tình yêu vẫn luôn lặng lẽ chảy tràn, đó là tình mẹ. Mừng Ngày của Mẹ, cùng Lancôme thắt chặt thêm sợi dây yêu thương, trao gửi món quà trân quý đến người phụ nữ tuyệt vời nhất cuộc đời. #LancomeVietnam #motherday","2","#LancomeVietnam #motherday"
"7501961367608495361","https://www.tiktok.com/@lancome_vietnam/video/7501961367608495361","Trải nghiệm dịch vụ độc quyền phục hồi da tối ưu với Lancôme Génifique Ultimate trong 10 phút. Kết hợp dùng serum Genifique Ultimate chứa 90,000 tỷ Beta Glucan - CM tinh khiết cho làn da phục hồi và rạng rỡ, hiệu quả nhìn thấy trên là da ngay tức thì: độ tươi sáng, săn chắc và mịn màng. Trải nghiệm ngay tại các cửa hàng Lancôme nhé.  #LancomeVietnam #skincare","46","#LancomeVietnam #skincare"
"7501658081814711559","https://www.tiktok.com/@lancome_vietnam/video/7501658081814711559","Lancôme Génifique Ultimate: cách mạng trong khoa học phục hồi da. Công thức tiên tiến với 90,000 tỷ phân tử Beta-Glucan tinh khiết 98% mang lại hiệu quả vượt trội. Phục hồi, tái tạo và trẻ hóa làn da chỉ trong 1 tuần. Sở hữu ngay!  #LancomeVietnam #skincare","13","#LancomeVietnam #skincare"
"7501174477938543879","https://www.tiktok.com/@lancome_vietnam/video/7501174477938543879","","0",""
"7500887447224503560","https://www.tiktok.com/@lancome_vietnam/video/7500887447224503560","Lancôme Génifique Ultimate: Cuộc cách mạng trong khoa học phục hồi da. Công thức tiên tiến với 90,000 tỷ phân tử Beta-Glucan tinh khiết 98% mang lại hiệu quả  thẩm thấu sâu, kích thích tái tạo tế bào, giúp thu nhỏ lỗ chân lông, làm mờ nếp nhăn và thu nhỏ kích thước khuyết điểm, cho làn da mịn màng, săn chắc và rạng rỡ hơn bao giờ hết, phục hồi, tái tạo và trẻ hóa làn da chỉ trong 1 tuần. Khám phá ngay Lancôme Génifique Ultimate và cảm nhận sự thay đổi kỳ diệu #LancomeVietnam #skincare","8","#LancomeVietnam #skincare"
"7500812371569413384","https://www.tiktok.com/@lancome_vietnam/video/7500812371569413384","[DUY NHẤT 03 - 06.05] SIÊU SALE NGÀY ĐÔI - GIÚP PHỤC HỒI DA TỐI ƯU CÙNG SERUM GÉNIFIQUE ULTIMATE","1",""
"7500617109320551698","https://www.tiktok.com/@lancome_vietnam/video/7500617109320551698","SERUM ĐEN TỐI TƯỢNG GENIFIQUE ULTIMATE Khám phá sức mạnh tái tạo làn da vượt trội với Lancôme Génifique Ultimate mới. Với công thức đột phá chứa 90,000 tỷ phân tử Beta-Glucan tinh khiết, Génifique Ultimate thẩm thấu sâu vào da, phục hồi và tái tạo tế bào từ bên trong. Chỉ sau 1 tuần làn da của bạn sẽ được tái sinh với vẻ rạng rỡ, mịn màng và săn chắc hơn, sản phẩm phù hợp ngay cả những làn da sau điều trị thẩm mỹ bề mặt da. Sở hữu ngay hôm nay để trải nghiệm hiệu quả phục hồi tối ưu cùng Lancôme nhé.  #LancomeVietnam #skincare","55","#LancomeVietnam #skincare"
"7499778431752703233","https://www.tiktok.com/@lancome_vietnam/video/7499778431752703233","[DUY NHẤT 03 - 06.05] SIÊU SALE NGÀY ĐÔI - GIÚP PHỤC HỒI DA TỐI ƯU CÙNG SERUM GÉNIFIQUE ULTIMATE","1",""
"7498276810308865288","https://www.tiktok.com/@lancome_vietnam/video/7498276810308865288","","0",""
"7498271389200305415","https://www.tiktok.com/@lancome_vietnam/video/7498271389200305415","","0",""
"7497616923237158151","https://www.tiktok.com/@lancome_vietnam/video/7497616923237158151","Tạm biệt bọng mắt, chào đón làn da tươi trẻ, rạng ngời. Lancôme Génifique Light Pearl - bí quyết cho đôi mắt sáng khỏe, đầy sức sống.  #LancomeVietnam #skincare","1","#LancomeVietnam #skincare"
"7496779489247022343","https://www.tiktok.com/@lancome_vietnam/video/7496779489247022343","Trải nghiệm sức mạnh phục hồi của Lancôme Génifique Ultimate. 90.000 tỷ phân tử Beta Glucan tinh khiết - thành phần độc đáo giúp cải thiện rõ rệt nếp nhăn, độ đàn hồi và mịn màng của da. Một khoản đầu tư xứng đáng cho làn da được phục hồi tươi trẻ, khỏe mạnh dài lâu. #LancomeVietnam #skincare","4","#LancomeVietnam #skincare"
"7496778297825692936","https://www.tiktok.com/@lancome_vietnam/video/7496778297825692936","","0",""
"7496469833693940993","https://www.tiktok.com/@lancome_vietnam/video/7496469833693940993","Khẽ chạm, hương thơm bung tỏa, Lancôme Miracle như lời thì thầm của những cánh hoa, đánh thức vẻ đẹp tiềm ẩn trong bạn. 🌸 #LancomeVietnam #fragrance","11","#LancomeVietnam #fragrance"
"7496032273297313044","https://www.tiktok.com/@lancome_vietnam/video/7496032273297313044","","0",""
"7494204571368180999","https://www.tiktok.com/@lancome_vietnam/video/7494204571368180999","","0",""
"7493436358946557191","https://www.tiktok.com/@lancome_vietnam/video/7493436358946557191","Lancôme Skin Screen - Bước đột phá trong chăm sóc da chống lão hóa. Ứng dụng công nghệ AI độc quyền, Skin Screen phân tích sâu cấu trúc da, đánh giá độ săn chắc, và xác định các vùng da cần được chăm sóc đặc biệt. Dựa trên kết quả phân tích, chuyên gia Lancôme sẽ tư vấn liệu trình cá nhân hóa, giúp nâng cơ, săn chắc da, giảm thiểu đốm nâu và nếp nhăn hiệu quả. Đặt lịch hẹn ngay hôm nay để trải nghiệm tại các cửa hàng Lancome chính hãng.  #LancomeVietnam #skincare","1","#LancomeVietnam #skincare"
"7493423387000196368","https://www.tiktok.com/@lancome_vietnam/video/7493423387000196368","","0",""
"7493383495952125201","https://www.tiktok.com/@lancome_vietnam/video/7493383495952125201","Đừng để làn da ""kể chuyện"" tuổi tác! Lancôme Skin Screen sử dụng công nghệ AI độc đáo để soi da chuyên sâu, giúp bạn hiểu rõ từng vấn đề và dự đoán sự thay đổi của da theo thời gian. Từ đó, Lancôme sẽ thiết kế riêng cho bạn một liệu trình chăm sóc da tối ưu, giúp bạn duy trì vẻ trẻ trung và rạng rỡ. Đặt lịch hẹn ngay để trải nghiệm công nghệ soi da đỉnh cao này miễn phí tại các cửa hàng chính hãng Lancôme.  #LancomeVietnam #skincare","2","#LancomeVietnam #skincare"
"7491641580324015367","https://www.tiktok.com/@lancome_vietnam/video/7491641580324015367","Mùa hè này bạn đã tìm được hương nước hoa ""chân ái"" của mình chưa? Cùng Lancôme khám phá ngay Top 3 mùi hương dành riêng cho mùa hè rực rỡ, cho bạn thêm tự tin và tỏa sáng nhé! Đặc biệt, duy nhất ngày 11.04, ghé ngay TikTok Shop Lancôme để nhận ưu đãi cực hấp dẫn: Mua 1 tặng 3 cho chai Idôle 25ml Mua 1 tặng 4 cho chai Idôle 50ml Tặng ngay chai Idôle 25ml cho đơn hàng cao nhất Minigame với phần quà lên đến 10 triệu đồng ĐẶT LỊCH SĂN NGAY. #LancomeVietnam","4","#LancomeVietnam"
"7489779690824092946","https://www.tiktok.com/@lancome_vietnam/video/7489779690824092946","Điều gì tạo nên sự khác biệt của serum Lancôme Génifique Ultimate? Đó chính là sức mạnh của 90 nghìn tỉ Beta-Glucan, một thành phần dưỡng ẩm và phục hồi da vượt trội, đã được chứng minh bởi khoa học, hiệu quả tái tạo và phục hồi da chỉ sau 1 tuần sử dụng 🔬","3",""
"7489778970817334546","https://www.tiktok.com/@lancome_vietnam/video/7489778970817334546","","0",""
"7488193190483250448","https://www.tiktok.com/@lancome_vietnam/video/7488193190483250448","[RECAP] LANCÔME KHUẤY ĐẢO GIỚI LÀM ĐẸP VỚI NGÔI NHÀ IDOLE   Tọa lạc tại Saigon Centre từ 25 - 30/3/2025, ngôi nhà Idole là một bữa tiệc thị giác và cảm xúc, được dàn dựng công phu và tỉ mỉ đến từng chi tiết. Từ góc check in đậm chất hiện đại cho đến sân khấu hoành tráng, tất cả đều được bao phủ bởi sắc hồng đặc trưng của Idole, tạo nên một không gian vừa sang trọng, vừa trẻ trung, vừa đầy mê hoặc. Hàng ngàn tín đồ làm đẹp đã đổ về tham dự, biến Ngôi nhà Idole thành một điểm đến không thể bỏ lỡ. Bên trong không gian ngập tràn sắc hồng năng động, hương thơm Idole lan tỏa như một làn sóng mạnh mẽ, đánh thức mọi giác quan và khơi dậy nguồn năng lượng tiềm ẩn bên trong mỗi cô gái. Âm nhạc sôi động, ánh đèn lấp lánh, và sự xuất hiện của các ngôi sao đã tạo nên một bầu không khí cuồng nhiệt, bùng nổ, khiến cả không gian như bừng sáng. Mỗi bước chân tại Ngôi nhà Idole đều là một hành trình khám phá bản thân, vượt qua những rào cản, và tỏa sáng theo cách riêng của mình. Lancôme đã mang đến cho những cô gái Idole một sân chơi tuyệt vời để thể hiện cá tính, khẳng định bản lĩnh, và truyền cảm hứng cho nhau cùng chinh phục những đỉnh cao mới. Ngôi nhà Idole đã khép lại, nhưng tinh thần “Becoming You Is Your Power” vẫn tiếp tục lan tỏa mạnh mẽ. Đó là thông điệp ý nghĩa về sự tự tin, dám sống thật với chính mình, và dám theo đuổi đam mê, thúc đẩy những cô gái hiện đại không ngừng vươn lên, sống hết mình và viết nên câu chuyện thành công của chính mình. #LancomeVietnam #fragrance #becomingyouisyourpower #idole","3","#LancomeVietnam #fragrance #becomingyouisyourpower #idole"
"7487261943212936456","https://www.tiktok.com/@lancome_vietnam/video/7487261943212936456","Đắm chìm trong không gian đầy cảm xúc cùng Đại Sứ Lancome Idole - Lyly.  #LancomeVietnam #fragrance #becomingyouisyourpower #lyly","7","#LancomeVietnam #fragrance #becomingyouisyourpower #lyly"
"7487261765751917831","https://www.tiktok.com/@lancome_vietnam/video/7487261765751917831","Đại sứ Idole - Lyly khuấy động không khí khi biểu diễn tại Idole House.  #LancomeVietnam #fragrance #becomingyouisyourpower #LYLY","5","#LancomeVietnam #fragrance #becomingyouisyourpower #LYLY"
"7487261416341179655","https://www.tiktok.com/@lancome_vietnam/video/7487261416341179655","Idole house nhộn nhịp vì sự xuất hiện của JSOL  #LancomeVietnam #fragrance #becomingyouisyourpower","3","#LancomeVietnam #fragrance #becomingyouisyourpower"
"7487261260493425927","https://www.tiktok.com/@lancome_vietnam/video/7487261260493425927","anh Trai JSOL bảnh trong outfit hồng xuất hiện đầy năng lượng tại sự kiện Idole House.  #LancomeVietnam #fragrance #becomingyouisyourpower","2","#LancomeVietnam #fragrance #becomingyouisyourpower"
"7487260912034893063","https://www.tiktok.com/@lancome_vietnam/video/7487260912034893063","Lancome hân hạnh đươc đồng hành cùng đại sứ JSOL.  #LancomeVietnam #fragrance #becomingyouisyourpower","6","#LancomeVietnam #fragrance #becomingyouisyourpower"
"7487260557569985810","https://www.tiktok.com/@lancome_vietnam/video/7487260557569985810","Chiều fan hết nấc, JSOL hát tặng ca khúc được mọi người mong chờ nhất . #LancomeVietnam #fragrance #becomingyouisyourpower #idole","8","#LancomeVietnam #fragrance #becomingyouisyourpower #idole"
"7487260290829110536","https://www.tiktok.com/@lancome_vietnam/video/7487260290829110536","Dàn Fan hùng hậu nô nức đón chờ sự xuất hiện của hai Đại Sứ Lancome tại Saigon Centre hôm nay.  #LancomeVietnam #fragrance #becomingyouisyourpower","2","#LancomeVietnam #fragrance #becomingyouisyourpower"
"7487218741537721605","https://www.tiktok.com/@lancome_vietnam/video/7487218741537721605","Gặp gỡ 2 đại sứ Lancome tại sự kiện Idole House hôm nay.  #lancomevietnam #fragrance #becomingyouisyourpower ","7","#lancomevietnam #fragrance #becomingyouisyourpower"
"7486450472530873607","https://www.tiktok.com/@lancome_vietnam/video/7486450472530873607","[BẢN TIN SỰ KIỆN] ĐẾM NGƯỢC 2 NGÀY ĐẾN VỚI MÓN QUÀ TỪ 2 ĐẠI SỨ LACÔME Tin nóng hổi cho các fan của Lancôme và Idôle đây! 🔥 Chỉ duy nhất ngày 29.3 tại Sảnh sự kiện Saigon Centre,  bùng nổ không gian Ngôi Nhà Idôle với sự góp mặt của hai gương mặt đại sứ Lancôme cực hot: JSOL và LYLY! 🤩 ⏰ Lịch trình chi tiết: 18H - 19H: Meet & Greet cùng chàng trai tài năng JSOL.  19H - 20H: Đắm chìm trong không gian âm nhạc tuyệt vời với Music show của đại sứ Idôle LYLY xinh đẹp và tài năng. 🎶 Đừng bỏ lỡ cơ hội trải nghiệm ""Ngôi Nhà Idôle"" và gặp gỡ thần tượng của bạn! Hẹn gặp bạn tại Saigon Centre vào ngày 29.3 nhé! 😉 #LancomeVietnam #Fragrance #Becomingyouisyourpower #JSOL #LYLY","3","#LancomeVietnam #Fragrance #Becomingyouisyourpower #JSOL #LYLY"
"7486421030383144200","https://www.tiktok.com/@lancome_vietnam/video/7486421030383144200","MEGA LIVE LANCOME x RIBISACHI  Đón xem @ribisachi36 trong phiên livestream của Lancôme vào ngày 27/03 từ 20h-22h. Hàng ngàn ưu đãi và chương trình hời nhận dịp Super Brand Day đang chờ đón bạn 💥Giveaway Idole liner cao cấp dành cho 02 bạn may mắn 💥Đơn hàng cao nhất có cơ hội nhận về tay Casset Idole Phiên bản giới hạn trị giá 7 triệu đồng  Cùng Ribi Sachi khám phá deal hời hấp dẫn và săn voucher mua hàng nhé.  #LancomeVietnam #lancomesuperbrandday","1","#LancomeVietnam #lancomesuperbrandday"
"7486147242726788370","https://www.tiktok.com/@lancome_vietnam/video/7486147242726788370","","0",""
"7485719798446296327","https://www.tiktok.com/@lancome_vietnam/video/7485719798446296327","","0",""
"7485617356446764296","https://www.tiktok.com/@lancome_vietnam/video/7485617356446764296","","0",""
"7485414783924178183","https://www.tiktok.com/@lancome_vietnam/video/7485414783924178183","TRẢI NGHIỆM NGÔI NHÀ IDÔLE SỐNG ĐỘNG CÙNG NHỮNG ƯU ĐÃI ĐỘC QUYỀN  ✨ Diễn ra từ 25-30.3 tại Sảnh sự kiện Saigon Centre, cùng đắm chìm trong không gian hồng ngọt ngào của Idôle và tận hưởng ưu đãi đặc biệt:  🎁Duy nhất 25.3, tặng 01 cây mascara Idole Flutter fullsize trị giá 1.490K cho 80 khách mua hàng sớm nhất. ♻️ Trạm refill Idôle độc đáo:  mua sắm tiết kiệm đến 1.900.000 VND và góp phần bảo vệ môi trường 💎 Cá nhân hóa nước hoa Idôle: Tự tay trang trí độc đáo cho nước hoa Idôle của bạn với viên đá quý Swarovski. Ưu đãi áp dụng khi mua nước hoa Idôle.  Đừng quên số lượng quà tặng có hạn, đặt lịch đến với sự kiện ngay! #LancomeVietnam #fragrance #becomingyouisyourpower #Idole","2","#LancomeVietnam #fragrance #becomingyouisyourpower #Idole"
"7484597132972821778","https://www.tiktok.com/@lancome_vietnam/video/7484597132972821778","1 phút rạng rỡ, bừng khí chất cùng Idole “On the go”  ✨Touch up lớp nền cùng cusion Teint Idole Ultra Wear  💋Bừng sắc cùng đôi môi ẩm mịn với son bơ Lip Idole  🌸Bật khí chất với nước hoa Idole đầy lôi cuốn  Săn ngay combo Idole “on the go” nhận ngay 01 cushion fullsize. Chỉ có tại Super Brand Day Lancome trên Tiktokshop từ 25-27/3.  Đừng bỏ lỡ nhé!!!! #lancomevietnam #lancomesuperbrandday ","5","#lancomevietnam #lancomesuperbrandday"
"7484199716918414609","https://www.tiktok.com/@lancome_vietnam/video/7484199716918414609","NGƯỜI ĐẸP GHÉ SUPER BRAND DAY LANCÔME SĂN SA.LE CHƯA ?  🔥 Lancôme Super Brand Day trên TikTok Shop từ 25-27/3! 🔥 ""Bão sale"" chính thức đổ bộ với hàng ngàn ưu đãi và quà tặng hấp dẫn: 500 đơn đầu tiên tặng túi laptop. Voucher giảm đến 1 TRIỆU + giảm thêm 15%. Deal độc quyền IDÔLE ""On The Go"": mua nước hoa + son tặng cushion full-size. Mua Genifique Ultimate 50ml tặng 5 món skincare.  Đặt lịch ngay, săn deal ""cực cháy"" thôi nào! #lancomevietnam #lancomesuperbrandday","3","#lancomevietnam #lancomesuperbrandday"
"7484099990118354184","https://www.tiktok.com/@lancome_vietnam/video/7484099990118354184","Lancôme SUPER BRAND DAY chính thức đổ bộ TikTok Shop từ 25-27/3! 🎉 Sẵn sàng chìm đắm trong thế giới hương thơm quyến rũ của IDÔLE và rinh về loạt deal siêu hời. 💖 Deal ""cháy túi"" không thể bỏ qua: IDÔLE ""On The Go"" kèm quà tặng cushion fullsize. combo hoàn hảo cho nàng rạng rỡ. Génifique Ultimate 50ml kèm quà tặng hấp dẫn - giá chỉ 4,500k 500 đơn hàng đầu tiên từ 4 triệuTặng thêm quà tặng trị giá 2.440k Đặt lịch xem livestream khung giờ vàng để săn thêm quà tặng độc quyền.(10h , 12h và 20h) ⏰ Thời gian diễn ra: Duy nhất từ 25-27/3 trên TikTok Shop. Số lượng quà tặng có hạn, nhanh tay chốt đơn kẻo lỡ! #lancomevietnam #LancomeSuperBrandDay","92","#lancomevietnam #LancomeSuperBrandDay"
"7484097156941368593","https://www.tiktok.com/@lancome_vietnam/video/7484097156941368593","LANCÔME SUPER BRAND DAY  DUY NHẤT 25-27/3!  Cùng Đại Sứ Lancome Idole - Lyly thể hiện chất riêng với nước hoa IDÔLE, đặt lịch mua sắm Mega sale hấp dẫn với ngàn ưu đãi:  ✨Deal độc quyền  Idole ""On The Go"" tặng cushion fullsize, bí kíp 1 phút tỏa sáng rạng rỡ  💥Quà tặng cho mọi đơn hàng lên đến 2.440k  Đừng bỏ lỡ ngày sale LỚN NHẤT năm! Khám phá ngay! #lancomevietnam #lancomesuperbrandday","58","#lancomevietnam #lancomesuperbrandday"
"7483860117985692929","https://www.tiktok.com/@lancome_vietnam/video/7483860117985692929","ĐỪNG BỎ LỠ - NGÔI NHÀ IDOLE SẮP ""ĐỔ BỘ"" SAIGON CENTRE! 🤩 Chỉ từ 25-30/3 tại Sảnh sự kiện Saigon Centre, hãy sẵn sàng để bước vào một thế giới ngập tràn hương thơm và những điều bất ngờ đang chờ đón bạn! ✨ ✨ Gặp gỡ dàn sao lấp lánh, những nàng thơ đại diện cho tinh thần IDÔLE tự tin và quyến rũ. ✨ Cá nhân hóa nước hoa IDÔLE với đá quý Swarovski lấp lánh ✨ Quà tặng lên đến 1 TỶ đồng (Số lượng có hạn đấy nha 😱) ✨ Và vô vàn điều bất ngờ khác đang chờ đón bạn! Đừng bỏ lỡ cơ hội ""rinh"" quà khủng và trải nghiệm không gian đẳng cấp chỉ có tại ngôi nhà IDÔLE. Lưu lại ngày và đến ngay Saigon Centre để khám phá nhé!  Bạn đã sẵn sàng để trở thành một IDÔLE GIRL chưa? #lancomevietnam #fragrance #becomingyouisyourpower #idole","4","#lancomevietnam #fragrance #becomingyouisyourpower #idole"
"7482994224925789461","https://www.tiktok.com/@lancome_vietnam/video/7482994224925789461","Bạn đã thực sự hiểu làn da của mình? Lancôme mời bạn trải nghiệm soi da MIỄN PHÍ với công nghệ tiên tiến, phân tích 9 chỉ số da và 3 vấn đề vùng da mắt. 20 phút để hiểu rõ và yêu thương làn da hơn. Đặt lịch ngay hôm nay tại các cửa hàng Lancome nhé.  📷Vincom Đồng Khởi  - 72 Lê Thánh Tôn, Quận 1, TP.HCM 📷Takashimaya - 92-94 Nam Kỳ Khởi Nghĩa, Quận 1, TP.HCM 📷Diamond Plaza - 34 Lê Duẩn, Bến Nghé, Quận 1, TP.HCM 📷Crescent Mall - 101 Tôn Dật Tiên, Quận 7, TP.HCM 📷Lotte - 54 Liễu Giai, Quận Ba Đình, HN #lancomevietnam #skincare","2","#lancomevietnam #skincare"
"7481862946147061010","https://www.tiktok.com/@lancome_vietnam/video/7481862946147061010","Buổi workshop ra mắt nước hoa Idole Power khép lại với dư âm nồng nàn khó phai. Top 10 KOLs và báo chí đã cùng nhau đắm chìm trong không gian ấm áp, nơi hương thơm Idole dẫn lối, khơi dậy những xúc cảm mãnh liệt. Hoạt động DIY “cá nhân hóa” chai nước hoa càng thêm phần thăng hoa, mỗi thiết kế là một tuyên ngôn về cá tính riêng biệt. Idole Power - Mùi hương của khí chất, của đam mê, của một thế hệ tự tin và đầy lôi cuốn. Cùng đón chờ hành trình bùng nổ của Idole Power nhé! #lancomevietnam #fragrance #becomingyouisyourpower #idole","1","#lancomevietnam #fragrance #becomingyouisyourpower #idole"
"7481339639727394055","https://www.tiktok.com/@lancome_vietnam/video/7481339639727394055","","0",""
"7481338882835926279","https://www.tiktok.com/@lancome_vietnam/video/7481338882835926279","Gợi ý trang phục và mùi hương cho ngày hẹn hò, mùi hương Idole nào sẽ làm bật cá tính của bạn ?  Team Hồng sang trọng, thanh lịch đầy tươi trẻ ? Cùng cô nàng xinh đẹp @nhaanha_ định hình phong cách cho bạn nhé.  #lancomevietnam #fragrance #becomingyouisyourpower #idole","1","#lancomevietnam #fragrance #becomingyouisyourpower #idole"
